stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
40.731725,126573,-111.853901,13267,,,S 1300 E,1300 E @ 1770 S,0,
40.733005,126572,-111.853896,13266,,,S 1300 E,1300 E @ 1720 S,0,
40.739154,126569,-111.853897,13263,,,S 1300 E,1300 E @ 1418 S,0,
40.740866,126568,-111.853936,13262,,,S 1300 E,1300 E @ 1338 S,0,
40.729277,126575,-111.853988,13269,,,S 1300 E,1300 E @ 1888 S,0,
40.730564,126574,-111.853945,13268,,,S 1300 E,1300 E @ 1820 S,0,
40.686985,137325,-111.862877,14271,,,E 3900 S,3900 S @ 988 E,0,
40.686953,137324,-111.864746,14270,,,E 3900 S,3900 S @ 910 E,0,
40.637687,154040,-111.889034,14277,,,S STATE ST,STATE ST @ 6150 S,0,
40.633158,154036,-111.88588,14275,,,E WINCHESTER DR,WINCHESTER DR @ 200 E,0,
40.773465,115017,-112.006378,3554,,,W WILEY POST WAY,WILEY POST WAY @ 4815 W,0,
41.089064,634001,-111.986707,12925,,,W ANTELOPE DR,ANTELOPE DR @ 1159 W,0,
40.76587,126513,-111.888062,5504,,,S STATE ST,STATE ST @ 185 S,0,
40.761412,126511,-111.888079,5502,,,S STATE ST,STATE ST @ 355 S,0,
40.652655,198155,-112.00153,23604,,,W 5400 S,5400 S @ 4645 W,0,
40.652634,198156,-111.995881,23605,,,W 5400 S,5400 S @ 4395 W,0,
40.652634,198157,-111.993568,23606,,,W 5400 S,5400 S @ 4299 W,0,
40.771671,198149,-111.932604,23607,,,W NORTH TEMPLE,NORTH TEMPLE @ 1458 W,0,
40.519465,198151,-111.976808,23600,,,S 3600 W,3600 W @ 12750 S,0,
40.652851,198152,-111.992758,23601,,,W 5400 S,5400 S @ 4266 W,0,
40.652852,198153,-111.996088,23602,,,W 5400 S,5400 S @ 4406 W,0,
40.652886,198154,-112.001619,23603,,,W 5400 S,5400 S @ 4652 W,0,
40.653181,198158,-112.025261,23609,,,W 5400 S,5400 S @ 5626 W,0,
40.786287,117126,-111.916963,15058,,,N 900 W,900 W @ 775 N,0,
40.784251,117127,-111.916961,15059,,,N 900 W,900 W @ 685 N,0,
40.791216,117122,-111.921728,15054,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1001 N,0,
40.790978,117238,-111.921066,15055,,,W 1000 N,1000 N @ 1027 W,0,
40.789107,117125,-111.916967,15057,,,N 900 W,900 W @ 905 N,0,
40.797453,117118,-111.922478,15050,,,W DUPONT AVE,DUPONT AVE @ 1085 W,0,
40.795027,117120,-111.922044,15052,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1201 N,0,
40.792233,117121,-111.921743,15053,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1053 N,0,
40.543095,198367,-111.891408,24101,,,S STATE ST,STATE ST @ 11486 S,0,
40.689972,137035,-111.865607,14268,,,S 900 E,900 E @ 3738 S,0,
40.242691,830080,-111.696148,23461,,,W 620 N,620 N @ 2082 W,0,
40.764882,125021,-111.898931,5479,,,W 200 S,200 S @ 255 W,0,
40.631305,153111,-111.938955,16129,,,S REDWOOD RD,REDWOOD RD @ 6618 S,0,
40.634398,153110,-111.938962,16128,,,S REDWOOD RD,REDWOOD RD @ 6410 S,0,
40.648677,153106,-111.939033,16125,,,S REDWOOD RD,REDWOOD RD @ 5652 S,0,
40.651723,153007,-111.939043,16124,,,S REDWOOD RD,REDWOOD RD @ 5480 S,0,
40.637998,153108,-111.938966,16127,,,S REDWOOD RD,REDWOOD RD @ 6220 S,0,
40.657337,153004,-111.939003,16121,,,S REDWOOD RD,REDWOOD RD @ 5178 S,0,
40.660407,153003,-111.939006,16120,,,S REDWOOD RD,REDWOOD RD @ 4998 S,0,
40.683202,136145,-111.934174,16651,,,W MEADOWBROOK EXPY,MEADOWBROOK EXPY @ 1501 W,0,
40.655557,153005,-111.938993,16122,,,S REDWOOD RD,REDWOOD RD @ 5230 S,0,
40.904661,109037,-111.872306,12729,,,N 400 E,400 E @ 1440 N,0,
40.903148,109036,-111.872302,12728,,,N 400 E,400 E @ 1340 N,0,
40.899821,109034,-111.872299,12726,,,N 400 E,400 E @ 1030 N,0,
40.897269,109032,-111.872294,12724,,,N 400 E,400 E @ 770 N,0,
40.894527,109030,-111.872282,12722,,,N 400 E,400 E @ 410 N,0,
40.892434,109029,-111.872274,12721,,,N 400 E,400 E @ 296 N,0,
40.841496,117078,-111.910192,12720,,,S US HWY 89,US HWY 89 @ 15 S   (N. SALT LAKE),0,
40.311304,813089,-111.676781,10984,,,N 800 E,800 E @ 775 N,0,
40.178759,823090,-111.610451,10981,,,N MAIN ST,MAIN ST @ 900 N,0,
40.563691,BB198371,-111.900931,24105,,,S JORDAN GATEWAY,JORDAN GATEWAY @ 10351 S,0,
40.214311,821007,-111.634798,10983,,,S STATE ST,STATE ST @ 1449 S,0,
40.202209,821001,-111.622071,10982,,,S STATE ST,STATE ST @ 2301 S,0,
40.542146,501059,-112.298469,24600,,,UT-36,MAIN ST @ 585 N,0,
40.533533,501061,-112.298605,24603,,,N MAIN ST,MAIN ST @ 157 N,0,
40.538216,501060,-112.298543,24602,,,N MAIN ST,MAIN ST @ 383 N,0,
40.726561,124069,-111.962337,16402,,,W NORTH FRONTAGE RD,NORTH FRONTAGE RD @ 2910 W,0,
40.894818,301440,-111.878945,24608,,,N MAIN ST,MAIN ST @ 502 N,0,
40.704391,135216,-111.977005,16956,,,S 3600 W,3600 W @ 3089 S,0,
40.740414,125292,-111.943767,21129,,,W CALIFORNIA AVE,CALIFORNIA AVE @ 1861 W,0,
40.732611,123001,-111.998206,21125,,,W 1730 S,1730 S @ 4488 W,0,
40.713004,135346,-111.977072,16957,,,S 3600 W,3600 W @ 2615 S,0,
40.649813,153076,-111.938627,21122,,,S REDWOOD RD,REDWOOD RD @ 5595 S,0,
40.503416,195006,-112.024384,21121,,,S ROSECREST RD,ROSECREST RD @ 13675 S,0,
40.490498,195005,-112.020375,21120,,,W ROSECREST RD,ROSECREST RD @ 5424 W,0,
40.587927,172112,-111.925077,17423,,,W 9000 S,9000 S @ 1170 W,0,
40.587853,172111,-111.921773,17422,,,W 9000 S,9000 S @ 1070 W,0,
40.760138,126491,-111.846654,2202,,,E SOUTH CAMPUS DR,SOUTH CAMPUS DR @ 1530 E,0,
40.667495,135207,-111.960372,17132,,,W 4700 S,4700 S @ 2821 W,0,
40.744876,125157,-111.924669,19085,,,S EMERY ST,EMERY ST @ 1145 S,0,
40.587861,172231,-111.945619,17427,,,W 9000 S,9000 S @ 2046 W,0,
40.587853,172230,-111.942035,17426,,,W 9000 S,9000 S @ 1840 W,0,
40.667473,136030,-111.938124,17137,,,W 4700 S,4700 S @ 1685 W,0,
41.218081,623248,-111.948196,11580,,,S HARRISON BLVD,HARRISON BLVD @ 2610 S,0,
40.698775,136083,-111.938792,19089,,,S REDWOOD RD,REDWOOD RD @ 3385 S,0,
41.277414,601050,-111.983271,21388,,,N HIGHWAY 89,HIGHWAY 89 @ 1101 N,0,
40.393523,801010,-111.839145,21383,,,E STATE ST,STATE ST @ 632 E,0,
40.393433,801009,-111.838269,21382,,,E STATE ST,STATE ST @ 687 E,0,
40.62202,153217,-111.938622,17298,,,S REDWOOD RD,REDWOOD RD @ 7121 S,0,
40.626307,153126,-111.938632,17299,,,S REDWOOD RD,REDWOOD RD @ 6877 S,0,
40.686937,138049,-111.808376,17526,,,E 3900 S,3900 S @ 2912 E,0,
40.686949,138050,-111.805784,17527,,,E 3900 S,3900 S @ 3080 E,0,
40.686945,138047,-111.810607,17525,,,E 3900 S,3900 S @ 2888 E,0,
40.681976,134065,-112.004883,17290,,,W 4100 S,4100 S @ 4785 W,0,
40.645414,151020,-112.033198,17291,,,S COPPER CITY DR,COPPER CITY DR @ 5825 S,0,
40.687008,138041,-111.821855,17520,,,E 3900 S,3900 S @ 2376 E,0,
40.648943,151022,-112.031362,17293,,,S COPPER CITY DR,COPPER CITY DR @ 5621 S,0,
40.772896,118045,-111.863721,13458,,,E 3RD AVE,3RD AVE @ 855 E,0,
40.772901,118046,-111.865352,13459,,,E 3RD AVE,3RD AVE @ 805 E,0,
40.772875,118043,-111.858375,13456,,,E 3RD AVE,3RD AVE @ 1039 E,0,
40.772884,118044,-111.860796,13457,,,E 3RD AVE,3RD AVE @ 953 E,0,
40.772869,118042,-111.854846,13455,,,E 3RD AVE,3RD AVE @ 1153 E,0,
40.745989,126092,-111.853805,13453,,,S 1300 E,1300 E @ 1079 S,0,
40.743455,126090,-111.853796,13451,,,S 1300 E,1300 E @ 1165 S,0,
41.194897,623297,-111.947494,11634,,,E EDVALSON ST,EDVALSON ST @ 1234 E,0,
41.182428,629151,-111.949272,11637,,,S HARRISON BLVD,HARRISON BLVD @ 4471 S,0,
41.197436,623231,-111.947354,11631,,,E 36TH ST,36TH ST @ 1255 E    (OGDEN),0,
41.194872,623296,-111.944926,11633,,,E EDVALSON ST,EDVALSON ST @ 1348 E,0,
40.776181,118116,-111.876521,12619,,,E 6TH AVE,6TH AVE @ 426 E,0,
41.133076,301354,-112.064367,22680,,,N 2000 W,2000 W @ 1330 N,0,
40.738358,127107,-111.824329,13184,,,S FOOTHILL DR,FOOTHILL DR @ 1445 S,0,
40.742954,127109,-111.828265,13185,,,S FOOTHILL DR,FOOTHILL DR @ 1187 S,0,
40.750681,127007,-111.829702,13186,,,E SUNNYSIDE AVE,SUNNYSIDE AVE @ 2134 E,0,
40.753432,127016,-111.826551,13187,,,S ARAPEEN DR,ARAPEEN DR @ 729 S,0,
40.770391,118003,-111.888415,13182,,,N STATE ST,STATE ST @ 41 N,0,
40.736765,127106,-111.822948,13183,,,S FOOTHILL DR,FOOTHILL DR @ 1527 S,0,
40.690556,138177,-111.824566,17742,,,S 2300 E,2300 E @ 3712 S,0,
40.688774,138178,-111.824594,17743,,,S 2300 E,2300 E @ 3780 S,0,
40.694651,138175,-111.824586,17740,,,S 2300 E,2300 E @ 3532 S,0,
40.692299,138176,-111.824576,17741,,,S 2300 E,2300 E @ 3630 S,0,
40.682836,138077,-111.824592,17746,,,S 2300 E,2300 E @ 4080 S,0,
40.681386,138078,-111.824619,17747,,,S 2300 E,2300 E @ 4158 S,0,
40.686559,138075,-111.824621,17744,,,S 2300 E,2300 E @ 3930 S,0,
40.684863,138076,-111.824616,17745,,,S 2300 E,2300 E @ 3998 S,0,
41.233046,601206,-111.978756,22689,,,S WALL AVE,WALL AVE @ 1987 S,0,
41.159667,601145,-112.033608,22688,,,W 5700 S,5700 S @ 2190 W,0,
41.091319,634004,-111.987713,20384,,,N UNIVERSITY PKWY,UNIVERSITY PKWY @ 2100 N,0,
41.097579,634009,-111.987585,20385,,,N UNIVERSITY PKWY,UNIVERSITY PKWY @ 2526 N,0,
41.101563,634018,-111.988806,20386,,,S 2000 E,2000 E @ 888 S,0,
41.097389,634020,-111.987782,20387,,,N UNIVERSITY PKWY,UNIVERSITY PKWY @ 2513 N,0,
40.770173,127256,-111.839059,20380,,,N MARIO CAPECCHI DR,MARIO CAPECCHI DR @ 12 N,0,
40.770008,127257,-111.839202,20381,,,N MEDICAL DR,MEDICAL DR @ 11 N,0,
41.101988,634021,-111.973554,20388,,,N HILL FIELD RD,HILL FIELD RD @ 2901 N,0,
41.099947,634022,-111.973561,20389,,,N HILL FIELD RD,HILL FIELD RD @ 2875 N,0,
41.230785,623021,-111.970432,9297,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 2004 S,0,
41.226238,623023,-111.970521,9299,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 2209 S,0,
41.244753,622007,-112.008573,11964,,,W 12TH ST,12TH ST @ 1198 W  (SLATERVILLE),0,
40.323635,812034,-111.724904,18430,,,N 1200 W,1200 W @ 1465 N,0,
41.244622,622047,-111.999305,11960,,,W 12TH ST,12TH ST @ 820 W,0,
41.244698,622048,-112.004306,11962,,,W 12TH ST,12TH ST @ 1008 W,0,
41.244714,622049,-112.006348,11963,,,W 12TH ST,12TH ST @ 1105 W    (OGDEN - IRS),0,
40.749433,126462,-111.888419,15601,,,S STATE ST,STATE ST @ 910 S,0,
40.751506,126461,-111.888414,15600,,,S STATE ST,STATE ST @ 820 S,0,
40.746551,126463,-111.888418,15602,,,S STATE ST,STATE ST @ 1050 S,0,
40.739124,126466,-111.888424,15605,,,S STATE ST,STATE ST @ 1428 S,0,
40.732675,126468,-111.888429,15607,,,S STATE ST,STATE ST @ 1730 S,0,
41.089128,634035,-111.984592,12926,,,W ANTELOPE DR,ANTELOPE DR @ 1055 W,0,
40.728504,126470,-111.888435,15609,,,S STATE ST,STATE ST @ 1916 S,0,
40.688026,TX136035,-111.896725,18389,,,W 3900 S,MEADOWBROOK STATION,0,
40.700365,TX136034,-111.896952,18388,,,W 3300 S,MILLCREEK STATION,0,
40.701067,TX136033,-111.896939,18387,,,W 3300 S,MILLCREEK STATION,0,
40.767452,TX128002,-111.891101,18386,,,S MAIN ST,CITY CENTER STATION,0,
40.768217,TX128001,-111.891081,18385,,,S MAIN ST,CITY CENTER STATION,0,
40.759286,TX126115,-111.852178,18384,,,E 500 S,STADIUM STATION,0,
40.760126,TX126109,-111.852171,18383,,,E 500 S,STADIUM STATION,0,
40.760661,TX126106,-111.865711,18382,,,E 400 S,900 EAST STATION,0,
40.760671,TX126101,-111.866732,18381,,,E 400 S,900 EAST STATION,0,
40.760664,TX126095,-111.872527,18380,,,E 400 S,TROLLEY STATION,0,
40.696773,135243,-111.945611,15933,,,W 3500 S,3500 S @ 2040 W,0,
40.696741,135242,-111.943258,15932,,,W 3500 S,3500 S @ 1948 W,0,
40.696749,136218,-111.939559,15930,,,W 3500 S,3500 S @ 1720 W,0,
40.676338,135248,-111.948511,15937,,,S 2200 W,2200 W @ 4340 S,0,
40.678349,135247,-111.948517,15936,,,S 2200 W,2200 W @ 4258 S,0,
40.681505,135294,-111.948513,15935,,,S 2200 W,2200 W @ 4130 S,0,
40.672201,135251,-111.948512,15939,,,S 2200 W,2200 W @ 4512 S,0,
41.117365,632029,-112.064585,8634,,,N 2000 W,2000 W @ 261 N    (WEST POINT),0,
40.686955,137322,-111.870613,6990,,,E 3900 S,3900 S @ 718 E,0,
40.763678,198450,-111.909788,24380,,,,300 S @ 600 W,0,
40.763678,198454,-111.909788,24381,,,,300 S @ 600 W,0,
40.763678,198446,-111.909788,24382,,,,300 S @ 600 W,0,
40.763678,198447,-111.909788,24383,,,,300 S @ 600 W,0,
40.763678,198448,-111.909788,24384,,,,300 S @ 600 W,0,
40.763678,198449,-111.909788,24385,,,,300 S @ 600 W,0,
40.763678,198451,-111.909788,24386,,,,300 S @ 600 W,0,
40.763678,198452,-111.909788,24387,,,,300 S @ 600 W,0,
40.763678,198453,-111.909788,24388,,,,300 S @ 600 W,0,
40.763678,198455,-111.909788,24389,,,,300 S @ 600 W,0,
40.666595,137460,-111.88814,14516,,,S STATE ST,STATE ST @ 4801 S,0,
40.676547,136068,-111.87706,14514,,,S 500 E,500 E @ 4360 S,0,
41.267492,616161,-111.977556,14512,,,N WALL AVE,WALL AVE @ 484 N,0,
41.123021,632002,-112.045379,14511,,,N 1000 W,1000 W @ 645 N,0,
41.004713,105018,-111.904232,19164,,,N MAIN ST,MAIN ST @ 1474 N,0,
40.760509,TX127236,-111.839146,19166,,,E SOUTH CAMPUS DR,UNIVERSITY SOUTH CAMPUS STATION,0,
40.760085,TX127243,-111.839976,19167,,,E SOUTH CAMPUS DR,UNIVERSITY SOUTH CAMPUS STATION,0,
41.107499,633085,-112.019991,19160,,,S STATE ST,STATE ST @ 448 S,0,
41.109085,633089,-112.021377,19161,,,S STATE ST,STATE ST @ 325 S,0,
41.235721,623397,-111.955662,19162,,,S MONROE BLVD,MONROE BLVD @ 1715 S,0,
41.235578,623398,-111.955404,19163,,,S MONROE BLVD,MONROE BLVD @ 1710 S,0,
40.764766,TX127247,-111.836793,19168,,,S MARIO CAPECCHI DR,FORT DOUGLAS STATION,0,
40.764059,TX127251,-111.836427,19169,,,S MARIO CAPECCHI DR,FORT DOUGLAS STATION,0,
40.780154,198277,-111.938822,23811,,,W 500 N,500 N @ 1669 W,0,
40.780253,198276,-111.938609,23810,,,W 500 N,500 N @ 1664 W,0,
40.78466,198275,-111.938822,23813,,,W 700 N,700 N @ 1677 W,0,
40.784626,198278,-111.936997,23812,,,W 700 N,700 N @ 1600 W,0,
40.435173,830160,-111.870205,23816,,,N 1200 W,1200 W @ 3800 N,0,
40.560146,198212,-111.993613,23715,,,W SOUTH JORDAN PKY,SOUTH JORDAN PKY @ 4312 W,0,
40.675238,138224,-111.818196,13620,,,E 4500 S,4500 S @ 2578 E,0,
40.689973,135334,-111.986729,16820,,,S 4000 W,4000 W @ 3782 S,0,
40.688334,135140,-111.986733,16821,,,S 4000 W,4000 W @ 3850 S,0,
40.692993,135067,-111.965622,16354,,,W 3650 S,3650 S @ 3102 W,0,
40.679419,135150,-111.986683,16823,,,S 4000 W,4000 W @ 4206 S,0,
40.675224,135153,-111.986723,16824,,,S 4000 W,4000 W @ 4390 S,0,
40.673066,135154,-111.986719,16825,,,S 4000 W,4000 W @ 4474 S,0,
40.671396,135155,-111.98672,16826,,,S 4000 W,4000 W @ 4544 S,0,
40.614483,152018,-111.957897,16351,,,S 2700 W,2700 W @ 7520 S,0,
40.609568,171117,-111.949089,16828,,,W 7800 S,7800 S @ 2210 W,0,
40.609565,171151,-111.950526,16829,,,W 7800 S,7800 S @ 2320 W,0,
41.220244,623025,-111.970662,12113,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 2511 S,0,
40.652955,151043,-112.016239,17199,,,W 5400 S,5400 S @ 5245 W,0,
40.652951,151041,-112.020047,17197,,,W 5400 S,5400 S @ 5415 W,0,
40.751272,127015,-111.826559,9601,,,S ARAPEEN DR,ARAPEEN DR @ 789 S,0,
41.190554,601065,-112.046101,21710,,,W 4000 S,4000 S @ 2777 W  (ROY),0,
41.116725,301039,-112.045202,21711,,,N 1000 W,1000 W @ 246 N,0,
40.627222,152223,-111.977321,21244,,,S DIXIE DR,DIXIE DR @ 6825 S,0,
41.093723,301069,-112.006828,21713,,,S 1000 E,1000 E @ 1410 S,0,
41.090838,301071,-112.006872,21714,,,S 1000 E,1000 E @ 1599 S,0,
40.626581,152213,-111.977484,21243,,,S DIXIE DR,DIXIE DR @ 6868 S,0,
41.190577,601066,-112.039889,21716,,,W 4000 S,4000 S @ 2585 W,0,
41.187892,601067,-112.051365,21717,,,S MIDLAND DRIVE,MIDLAND DRIVE @ 4201 S,0,
41.179148,601068,-112.061908,21718,,,S MIDLAND DR,MIDLAND DR @ 4632 S,0,
41.187778,601069,-112.051163,21719,,,S MIDLAND DR,MIDLAND DR @ 4150 S,0,
40.802317,117052,-111.939315,21248,,,N REDWOOD RD,REDWOOD RD @ 1501 N,0,
40.803233,117061,-111.945746,21249,,,N MANDALAY RD,MANDALAY RD @ 1560 N,0,
40.749856,126309,-111.848504,13243,,,E 900 S,900 S @ 1477 E,0,
40.749855,126308,-111.845163,13242,,,E 900 S,900 S @ 1581 E,0,
40.749859,126307,-111.842312,13241,,,E 900 S,900 S @ 1681 E,0,
40.749837,126306,-111.840761,13240,,,E 900 S,900 S @ 1757 E,0,
40.757785,126046,-111.853709,13247,,,S 1300 E,1300 E @ 525 S,0,
40.749778,126310,-111.850968,13244,,,E 900 S,900 S @ 1401 E,0,
40.767251,126396,-111.856409,13249,,,E 100 S,100 S @ 1201 E,0,
40.767256,126395,-111.854325,13248,,,E 100 S,100 S @ 1289 E,0,
40.674429,137381,-111.879628,14211,,,E 4500 S,4500 S @ 381 E,0,
40.678916,137503,-111.877057,14210,,,S 500 E,500 E @ 4264 S,0,
40.673337,137452,-111.888497,14213,,,S STATE ST,STATE ST @ 4540 S,0,
40.67442,137382,-111.88288,14212,,,E 4500 S,4500 S @ 309 E,0,
40.664575,137456,-111.88851,14215,,,S STATE ST,STATE ST @ 4930 S,0,
40.667147,137455,-111.888501,14214,,,S STATE ST,STATE ST @ 4790 S,0,
40.659674,BB153172,-111.895515,14216,,,S COTTONWOOD ST,COTTONWOOD ST @ 5144 S,0,
40.726278,125053,-111.891015,18176,,,S MAIN ST,MAIN ST @ 2015 S,0,
40.728066,125054,-111.891017,18177,,,S MAIN ST,MAIN ST @ 1943 S,0,
40.729383,125055,-111.891017,18178,,,S MAIN ST,MAIN ST @ 1879 S,0,
40.731283,125056,-111.89101,18179,,,S MAIN ST,MAIN ST @ 1791 S,0,
40.767111,126393,-111.857061,13113,,,E 100 S,100 S @ 1198 E,0,
40.769846,117010,-111.899509,18513,,,N 300 W,300 W @ 25 N,0,
40.800091,116048,-111.945428,14815,,,N MANDALAY RD,MANDALAY RD @ 1396 N,0,
40.798935,116047,-111.943723,14814,,,W MORTON DR,MORTON DR @ 1854 W,0,
40.797801,116046,-111.942128,14813,,,W 1300 N,1300 N @ 1788 W,0,
40.797822,117020,-111.939618,14812,,,W 1300 N,1300 N @ 1710 W,0,
40.669147,198182,-111.82454,23660,,,S 2300 E,2300 E @ 4657 S,0,
40.587146,198184,-111.864063,23666,,,E 9091 S,9091 S @ 1098 E,0,
41.306547,636090,-111.828629,23667,,,SR 162,SR 162 @ 2560 N  (EDEN PARK & RIDE),0,
40.244856,830150,-111.684321,23664,,,W 820 N,820 N @ 1470 W,0,
40.565453,501034,-112.302354,23665,,,E 2000 N,2000 N @ 45 E,0,
40.289929,830151,-111.728311,23668,,,W 400 S,400 S @ 1360 W,0,
40.289821,830152,-111.728244,23669,,,W 400 S,400 S @ 1357 W,0,
41.177799,629141,-111.982491,8287,,,W 4700 S,4700 S @ 276 W,0,
40.749746,126303,-111.845748,13119,,,E 900 S,900 S @ 1578 E,0,
40.787535,117104,-111.925477,15038,,,N 1200 W,1200 W @ 836 N,0,
40.790093,117105,-111.925478,15039,,,N 1200 W,1200 W @ 950 N,0,
40.773955,117086,-111.919875,15030,,,N 1000 W,1000 W @ 205 N,0,
40.782939,117102,-111.925465,15036,,,N 1200 W,1200 W @ 610 N,0,
40.785547,117103,-111.925475,15037,,,N 1200 W,1200 W @ 736 N,0,
40.624805,155151,-111.807773,13566,,,S 3000 E,3000 E @ 6950 S,0,
40.228769,830103,-111.662353,23484,,,S FREEDOM BLVD,FREEDOM BLVD @ 370 S,0,
40.586028,173108,-111.853347,15144,,,S 1300 E,1300 E @ 9108 S,0,
40.555368,501065,-112.297361,24594,,,UT-36,MAIN ST @ 1236 N,0,
40.545927,501066,-112.298141,24597,,,N MAIN ST,MAIN ST @ 814 N,0,
40.543269,501064,-112.298203,24593,,,UT-36,MAIN ST @ 650 N,0,
40.538997,501063,-112.298314,24592,,,UT-36,MAIN ST @ 420 N,0,
40.556372,501057,-112.297435,24598,,,UT-36,MAIN ST @ 1275 N,0,
40.681191,136128,-111.939051,16109,,,S REDWOOD RD,REDWOOD RD @ 4140 S,0,
40.682935,136224,-111.939051,16108,,,S REDWOOD RD,REDWOOD RD @ 4070 S,0,
40.641616,152106,-111.986583,16102,,,S 4000 W,4000 W @ 6028 S,0,
40.644519,152105,-111.986603,16101,,,S 4000 W,4000 W @ 5860 S,0,
40.64596,152104,-111.987048,16100,,,S 4015 W,4015 W @ 5790 S,0,
40.685047,136223,-111.939051,16107,,,S REDWOOD RD,REDWOOD RD @ 3980 S,0,
40.690778,136221,-111.939072,16106,,,S REDWOOD RD,REDWOOD RD @ 3770 S,0,
40.638601,101553,-111.833315,22282,,,E 6200 S,6200 S @ 2016 E,0,
40.520362,101587,-111.976661,22280,,,S 3600 W,3600 W @ 12681 S,0,
40.410945,801123,-111.866704,22539,,,N STATE STREET,STATE STREET @ 1859 N,0,
40.693284,101589,-111.959994,22286,,,W 3650 S,3650 S @ 2860 W,0,
40.507804,101687,-112.029119,22535,,,W 13400 S,13400 S @ 5791 W,0,
40.693394,BB101592,-111.96023,22289,,,W 3650 S,3650 S @ 2880 W,0,
40.522235,101690,-111.953721,22536,,,W 12600 S,12600 S @ 2487 W,0,
40.498586,101689,-111.853476,22531,,,S VESTRY RD,VESTRY RD @ 13919 S,0,
40.498556,101688,-111.853613,22530,,,S VESTRY RD,VESTRY RD @ 13918 S,0,
40.772888,118073,-111.883415,4170,,,E 3RD AVE,3RD AVE @ 203 E,0,
40.778815,118057,-111.890419,13880,,,N COLUMBUS ST,COLUMBUS ST @ 412 N,0,
41.013646,104048,-111.914938,13882,,,S MAIN ST,MAIN ST @ 1325 S,0,
40.683172,198526,-112.024923,24622,,,4028 S 5600 W,5600 W @ 4028 S,0,
40.603395,S179001,-111.583971,18339,,,S NORDIC TRAIL,NORDIC TRAIL @ 9 S,0,
40.777508,198529,-111.887001,24626,,,351 N EAST CAPITAL ST,EAST CAPITAL ST @ 351 N,0,
40.711166,198528,-112.097059,24625,,,W 2700 S,2700 S @ 8594 W,0,
40.75059,198527,-111.888047,24624,,,S STATE ST,STATE ST @ 857 S,0,
40.774398,198531,-111.904985,24629,,,230 N 490 W,490 W @ 230 N,0,
40.774605,198530,-111.904984,24628,,,240 N 490 W,490 W @ 240 N,0,
40.747431,101778,-111.899581,22759,,,S 300 W,300 W @ 997 S,0,
40.747331,101777,-111.899864,22758,,,S 300 W,300 W @ 1000 S,0,
40.754513,126700,-111.859518,14492,,,S 1100 E,1100 E @ 671 S,0,
40.527274,101828,-111.976635,22751,,,S 3600 W,3600 W @ 12345 S,0,
40.650664,101771,-112.005485,22753,,,S COUGAR LN,COUGAR LN @ 5535 S,0,
40.649064,101770,-112.005666,22752,,,S COUGAR LN,COUGAR LN @ 5576 S,0,
40.634141,101774,-112.007404,22755,,,S COUGAR LN,COUGAR LN @ 6452 S,0,
40.590259,S177009,-111.636943,18330,,,W ALTA LODGE DOWN,ALTA LODGE DOWN @ 9 W,0,
40.749671,101776,-111.892169,22757,,,W 900 S,900 S @ 35 W,0,
40.749885,101775,-111.892251,22756,,,W 900 SOUTH,900 SOUTH @ 44 W,0,
40.589171,S177010,-111.642651,18331,,,W PERUVIAN DOWN,PERUVIAN DOWN @ 10 W,0,
40.635734,154177,-111.889519,2228,,,S STATE ST,STATE ST @ 6206 S,0,
40.591121,S178003,-111.629042,18336,,,E ALBION BASE,ALBION BASE @ 15 E,0,
40.649543,154171,-111.888732,2222,,,S STATE ST,STATE ST @ 5590 S,0,
40.591716,S178004,-111.632164,18337,,,S SNOWPINE DOWN,SNOWPINE DOWN @ 16 S,0,
40.590755,S178001,-111.634349,18334,,,E RUSTLER UP,RUSTLER UP @ 13 E,0,
40.724804,126457,-111.859547,14366,,,S HIGHLAND DR,HIGHLAND DR @ 2111 S,0,
40.686992,137319,-111.880144,17507,,,E 3900 S,3900 S @ 398 E,0,
40.620894,154222,-111.884592,17500,,,E FORT UNION BLVD,FORT UNION BLVD @ 221 E,0,
40.558769,173056,-111.889948,17502,,,E 10600 S,10600 S @ 60 E,0,
40.686996,137320,-111.877216,17508,,,E 3900 S,3900 S @ 498 E,0,
40.686991,137321,-111.873997,17509,,,E 3900 S,3900 S @ 602 E,0,
41.090746,634034,-111.973315,13470,,,N HILL FIELD RD,HILL FIELD RD @ 2112 N,0,
41.096918,634010,-111.973294,13471,,,N HILL FIELD RD,HILL FIELD RD @ 2510 N,0,
41.100696,634011,-111.973271,13472,,,N HILL FIELD RD,HILL FIELD RD @ 2798 N,0,
41.102145,634012,-111.973264,13473,,,N HILL FIELD RD,HILL FIELD RD @ 2954 N,0,
41.165993,629062,-111.960585,11652,,,E 5300 S,5300 S @ 799 E,0,
41.165033,629052,-111.958329,11653,,,E 5300 S,5300 S @ 849 E,0,
41.165774,629180,-111.956121,11654,,,E CHAMBERS AVE,CHAMBERS AVE @ 929 E,0,
